,timestamp,likes,retweets,source,length,sentiment,tweet
126,2018-10-28 01:07:37,0,0,Twitter Lite,282,1,"@TuckerCarlson Don't act like you don't know. The unthinkable happened for you and your trolls - to your ""shock and horror"" America elected a black man with a funny name &amp; the country &amp; the world celebrated and you lost your damn mind. THAT'S HOW WE GOT HERE TUCKER CARLSON."
127,2018-10-28 01:05:06,0,0,Twitter for iPhone,277,-1,@realDonaldTrump Does that include you? I’m just not sure when you say all of us exactly who you mean.  Your peeps on Tucker Carlson’s page took down my announcement of  that 11 people have been killed. They were worried that something was amiss and you might cancel the rally.
128,2018-10-28 01:02:47,1,0,Twitter Web Client,238,-1,"@JohnCluverius Remember when we were going to go and rail Tucker Carlson while he did a Crossfire remote during the hurricane, and we chickened out because he was surrounded by fanboys?

Days like today make me wish we'd followed through."
129,2018-10-28 00:56:20,0,0,Twitter for iPhone,91,0,Tucker Carlson Takes on the Ruling Class in Our Exclusive Interview https://t.co/QeTmRCe1Nl
130,2018-10-28 00:53:12,0,0,Twitter Web Client,112,0,'Is This The Future Of Democratic Party?'- Tucker Carlson REACTS To Radi... https://t.co/fGG3cNQXIF via @YouTube
131,2018-10-28 00:51:31,0,0,WordPress.com,125,-1,"Ship of Fools: How a Selfish Ruling Class by Tucker Carlson (2018, Hardcover) https://t.co/OugFeYFSlb https://t.co/fEtYQBVthR"
132,2018-10-28 00:51:28,0,0,Twitter Web Client,109,0,Tucker Carlson wonders aloud why the country is so divided. Twitter hands him his ass https://t.co/d0cuHfy1lM
133,2018-10-28 00:47:03,0,0,Twitter Web Client,277,1,"@EllisarAtranimu This doesn't look like ""actual discussion"" either. This looks like someone running to the aid of one of ""their"" guys. Tucker Carlson is incredibly divisive, maybe he thinks he's just doing it for the ratings but he doesn't realize it's as bad as anything else."
134,2018-10-28 00:45:21,8,0,Twitter for iPhone,162,1,@lilAdamBigGod @edstetzer Hey Adam. I noticed that you’ve recently liked some tweets from the President and Tucker Carlson. Is that you “staying out of politics”?
135,2018-10-28 00:41:25,0,0,Twitter Web Client,216,1,"@joshtpm ""Tonight, on Tucker Carlson, we're discussing Blood Libel. (((Soros))) created false flag, or despicable Jewish violence against good American Christians? We'll have David Duke and Walt Disney on to discuss"""
136,2018-10-28 00:39:04,1,1,Twitter for iPhone,74,1,does tucker carlson have more than one expression? https://t.co/8gPU9Oz1IS
137,2018-10-28 00:38:03,0,0,Facebook,96,-1,'Rot in the Grave': 9/11 Widow Harassed by Leftist Protester in Portland https://t.co/zGYXVQpptJ
138,2018-10-28 00:33:38,0,0,Google,114,1,"I liked a @YouTube video https://t.co/zTfvjDAICb Tucker Carlson on the Republican Party, Trump, and Racism (Pt. 1)"
139,2018-10-28 00:29:22,0,1,Twitter for iPhone,63,0,"@4everNeverTrump Fox also promotes GAB

https://t.co/JTMxtGntuw"
140,2018-10-28 00:28:14,0,0,Twitter for Android,60,0,@perfectsliders @DigitalSamurai1 I only watch Tucker Carlson
141,2018-10-28 00:27:22,0,0,Google,128,0,"I added a video to a @YouTube playlist https://t.co/FyDsPCdgiT Tucker Carlson on the Republican Party, Trump, and Racism (Pt. 1)"
142,2018-10-28 00:26:05,0,0,Twitter Web Client,109,1,"Tucker Carlson on Trump, Mainstream Media, and Revolution (Full Episode) https://t.co/DYNrhqSC5G via @YouTube"
143,2018-10-28 00:24:19,0,0,Twitter Web Client,91,0,Tucker Carlson Takes on the Ruling Class in Our Exclusive Interview https://t.co/ntnAS6IlFX
144,2018-10-28 00:22:39,0,0,Twitter for iPhone,145,-1,"@MrMubinShaikh @MalcolmNance If you search “tucker Carlson challenges hias” there’s some weird bot thing going on 2017-01-30 , what’s that about?"
145,2018-10-28 00:21:37,0,0,Twitter for iPhone,131,-1,@MichaelAvenatti @TuckerCarlson Your are the last person Tucker Carlson is afraid off. That is laughable. Stop trying to be a bully
146,2018-10-28 00:20:41,0,0,Twitter for iPhone,182,-1,@jessetorgerson @fred_guttenberg @TuckerCarlson Tucker Carlson who is an unbelievable champion of liberty and rights including your rights Has the number one show on cable television
147,2018-10-28 00:20:37,0,0,Twitter Web Client,119,0,@amybuchwald @briantylercohen @AmoneyResists Tucker Carlson is in the 1%. He has a vested interest in deflecting blame.
148,2018-10-28 00:17:33,0,0,Twitter for iPhone,112,1,Tucker Carlson vs Cenk Uygur Debate Politicon 2018 https://t.co/ppy3UTgGxO via @YouTube. This one is a good one.
149,2018-10-28 00:17:01,1,0,Twitter for iPhone,72,0,@justinhendrix @LouDobbs @FoxNews Tucker Carlson and Laura Ingraham too.
150,2018-10-28 00:15:56,1,0,Twitter Web Client,168,1,@NYinLA2121 Prolonged exposure to Tucker Carlson's face - even without Trump's rampant bullshit - is more than enough to radicalize most people. https://t.co/GcuDahsuCG
151,2018-10-28 00:13:49,1,0,Twitter Web Client,282,1,"@MichaelAvenatti @TuckerCarlson I don't get why Avenatti would even bother with debating with a lunatic like Tucker Carlson. It reminds me of something Richard Dawkins said about debating Creationists: ""that would look good on their resumes, but it wouldn't look very good on mine."""
152,2018-10-28 00:13:48,0,0,Twitter for Android,146,1,@jaredlholt @AndrewCFollett @alexkotch Love to talk about symbiotic relationships and what is best for America while working for...Tucker Carlson.
153,2018-10-28 00:12:46,0,0,Twitter for Android,161,1,@MichaelAvenatti @TuckerCarlson That wouldn't be a fair debate Michael avenatti will eat his lunch in the first 5 minutes. Tucker Carlson doesn't stand a chance.
154,2018-10-28 00:11:39,0,0,Google,103,1,I liked a @YouTube video https://t.co/EJfYDu8hce Kyle Discusses Tucker Carlson &amp; Politicon With TYT
155,2018-10-28 00:11:35,0,0,Google,95,1,I liked a @YouTube video https://t.co/k9DLjmwBVD Cenk Uygur vs Tucker Carlson at Politicon 2018
156,2018-10-28 00:09:54,0,0,Twitter Web Client,246,1,"@briantylercohen Yes whites are indeed ""being pushed around."", just like every one else. By who? By the 1% (hint, Tucker Carlson is in the 1%). He has a vested interest in cheering white racists to distract them from seeing their real oppressors."
157,2018-10-28 00:08:54,15,6,Twitter for Android,106,0,"@kim @slack2thefuture Why aren't we seeing the same reaction with Tucker Carlson?

https://t.co/bIaSndWKXX"
158,2018-10-28 00:08:41,2,0,Twitter Lite,218,1,"@MichaelAvenatti @tweeety_byrd93 @TuckerCarlson Tucker Carlson, Brett Kavanaugh, Willie Geist...their bland affability hides a darkness and snark  that is the true danger. Tucker will never debate you. He doesn’t dare."
159,2018-10-28 00:08:21,0,0,Twitter Web Client,149,0,"The next stage of the NPC meme has to be Tucker Carlson Turing testing his liberal guests.

Tucker: ""Would you say that 'diversity is our strength'?"""
160,2018-10-28 00:08:19,0,0,Twitter Web Client,267,0,"And, may I add, Tucker Carlson complains that he can't go out to a restaurant to eat because members of the public get all in his face. Does anyone know why? Because, Mr. Carlson, WADR, and I say this with love, you are a jackass, Mr. Carlson! https://t.co/geHJx0VwgC"
161,2018-10-28 00:07:55,0,0,Twitter Web Client,128,1,"@DonaldJTrumpJr @mich_anon Daily Caller, huh? now there is some real fiction. isn't that run by that greasy runt Tucker Carlson?"
162,2018-10-28 00:07:51,62,13,Twitter Lite,249,1,"Many journalists are asking some really important questions right now and a lot of people, egged on by people like Tucker Carlson, will accuse them of bias, instead of recognizing they are speaking from a point of expertise about the current moment."
163,2018-10-28 00:06:45,3,0,Twitter for iPhone,136,1,"Why isn't there more of a movement to boycott and shame Fox News advertisers, especially for shows like Tucker Carlson and Sean Hannity?"
164,2018-10-28 00:03:23,123,18,Twitter for iPhone,94,0,At this rate we should expect David Duke on Tucker Carlson by Thursday https://t.co/aV9Df6jPEv
165,2018-10-27 23:58:57,20,4,Twitter Web Client,133,1,Tucker Carlson and Slavoj Zizek have more in common than anyone realizes because (tragically) most people only ever perceive valence.
166,2018-10-27 23:56:27,4,0,TweetDeck,66,0,@alexkotch Can you get Tucker Carlson kicked off Fox?  :D  Please.
167,2018-10-27 23:54:55,0,0,Twitter for iPhone,294,-1,"This is not an insult.. but it is a clear-eyed observation. Quite simply, Tucker Carlson is a spineless tool.  Nothing fancy. Just a weak, immoral, (anything for a buck), piece of crap - whom one day, will have to face the people he has betrayed. And the list.. is long. https://t.co/XCpeIosklu"
168,2018-10-27 23:54:39,1,0,Twitter for Android,56,0,"@GeorgePapa19 Who told you?  Sean Hannity
Tucker Carlson"
169,2018-10-27 23:53:58,0,0,Twitter for iPhone,96,-1,@CiscoL4 @TuckerCarlson I admittedly don’t watch Tucker Carlson- just have seen him in the past.
170,2018-10-27 23:53:00,0,0,Facebook,119,0,'Is This The Future Of Democratic Party?'- Tucker Carlson REACTS To Radical Democrat Canditates https://t.co/Ad02kndf8m
171,2018-10-27 23:52:42,0,0,Twitter Web Client,311,-1,"@twobirdsandadog @Fuzzy_Fuzzbutt @realDonaldTrump Care to tell me what, in my statement, is untrue or incorrect?
Last night I tuned in Fox to see how they were reporting the arrest of the man accused of sending bombs. There wasn't even a mention of it on the ""crawl""! Tucker Carlson was all about the ""caravan""!"
172,2018-10-27 23:52:07,1,0,Twitter for Android,180,1,"I thought Tucker Carlson would have tried to become Michael Avenatti's best friend after Avenatti said the Democrats' 2020 nominee ""better be a white male."" https://t.co/bwcH2QKWq8"
173,2018-10-27 23:50:36,0,0,Google,128,-1,I liked a @YouTube video https://t.co/uZDXDrcwmw 'She Has GONE Insane' - Tucker Carlson REACTS To Rosie O'Donell Anti-Trump Rant
174,2018-10-27 23:50:04,0,0,Twitter Web Client,202,1,@MichaelAvenatti @TuckerCarlson Tucker Carlson is a devious man just like all the Republican.  These men talk and spew out lies daily.  Any intelligent and good person knows he is a deviant personality.
175,2018-10-27 23:49:53,3,1,Twitter for iPhone,122,0,"@brianstelter @getongab @TuckerCarlson is their biggest fan

He even used his show to promote GAB

https://t.co/JTMxtGntuw"
176,2018-10-27 23:48:53,0,0,Google,133,1,I liked a @YouTube video https://t.co/PdoekMpDKw 'Is This The Future Of Democratic Party?'- Tucker Carlson REACTS To Radical Democrat
177,2018-10-27 23:48:11,0,0,Twitter for iPad,174,-1,'Is This The Future Of Democratic Party?'- Tucker Carlson REACTS To Radi... https://t.co/mKpgegZLnQ via @YouTube GILLUM PLAY THE RACIST CARD SHAME OF THIS CORRUPT DEMOCRAP!!!
178,2018-10-27 23:46:01,0,0,Twitter for Android,314,1,"@PreetBharara @CyrusToulabi @LouDobbs I did that for you, but let me be clear, that was a once in a lifetime charity act. 
I have no antibodies to survive being exposed to his vile feed.
Just a glance and I was exposed to Diamond and Silk, Laura Ingraham, Tucker Carlson and Sean Hannity. 
Now I need a Lysol bath."
179,2018-10-27 23:45:27,0,0,Twitter Web Client,303,-1,"This was last year. James Murdoch pledged money to the ADL. But 100s of millions in TV time are being given over to race/hate-baiting crackpots like Lou Dobbs, Laura Ingraham, and not-as-bad-but close Hannity and Tucker Carlson. Your million dollars doesn't give you clean hands. https://t.co/5GgLABUYl0"
180,2018-10-27 23:44:26,7,2,Twitter for iPhone,147,1,The Pittsburg Synagogue shooter Robert Bowers used this Nazi Social media platform marketed by ⁦@FoxNews⁩ ⁦@TuckerCarlson⁩  https://t.co/Y1OzeAEqsd
181,2018-10-27 23:39:56,0,0,Twitter Web Client,316,-1,"@MichaelAvenatti @TuckerCarlson If only the companies that advertised on his s*** show would just stop! #EnoughIsEnough is with Sean Hannity, Tucker Carlson, Laura Ingraham, Lou Dobbs.These FoxNews propaganda peddlers spew so much toxic hate, lies &amp; divisiveness into our society via the airwaves it's killing US"
182,2018-10-27 23:35:12,2,0,Twitter for Android,83,-1,"Hey Tucker Carlson, pass the cranberries you fucking loser. https://t.co/9EcwuoDQ9R"
183,2018-10-27 23:31:51,0,0,Google,131,1,I added a video to a @YouTube playlist https://t.co/aiyXSieTTD FULL Tucker Carlson vs. Cenk Uygur of Young Turks Debate - Politicon
184,2018-10-27 23:22:29,8,2,Twitter Web Client,230,1,Gab is full of white supremacist and neo-Nazi groups. Also there's a job hunting group exclusively for white people. And multiple groups where users can discuss what happened on the previous day's episode of Tucker Carlson Tonight
185,2018-10-27 23:21:25,0,0,Twitter Web Client,181,0,Tucker Carlson @Fox also aided in empowering the White Supremacist murders in the synagogue by continuing to focus on the CARAVAN!  https://t.co/C80D8LaU1h … https://t.co/9ZK3EGMs7g
186,2018-10-27 23:20:30,0,0,Twitter for iPad,289,-1,"@ObamaIsPres @Mikel_Jollett But what I would suggest, if you have a spare hour, is to watch the recent Politico debate between Cenk Uyger and Tucker Carlson. I have always had little time for Uyger, always thought him a nasty piece of work. I’ve no doubt you’ve thought the same of Carson."
187,2018-10-27 23:19:52,0,1,Twitter for iPhone,75,0,"The TRUMP TRINITY
Laura Ingraham
Sean Hannity
Carlson Tucker

#trumptrinity"
188,2018-10-27 23:19:19,0,1,Twitter Web Client,109,0,Tucker Carlson wonders aloud why the country is so divided. Twitter hands him his ass https://t.co/CRLRqq3Tjx
189,2018-10-27 23:16:43,37,13,Twitter Web Client,190,0,"4 days ago:

Tucker Carlson says conservatives don't protest Democrats at restaurants because they ""aren't monsters,"" then laughs at the pipe bomb sent to Soros' home https://t.co/1mYVcNjV4s"
190,2018-10-27 23:14:05,0,0,Twitter Web Client,311,1,"@MichaelAvenatti @TuckerCarlson Tucker Carlson, like trump is a typical bully. Carlson hides behind the camera and trump hides behind the SS as they snap their forked tongues out at anyone who doesn't agree w/their malignant views. It makes most people view the Be Best program with more that a little derision."
191,2018-10-27 23:11:40,2,0,Twitter for iPhone,96,1,Tucker Carlson is a white nationalist right winger who incites violence. https://t.co/ZUajZzHGm0
192,2018-10-27 23:09:23,0,0,Twitter Web Client,112,0,'Is This The Future Of Democratic Party?'- Tucker Carlson REACTS To Radi... https://t.co/pd1HExxFHw via @YouTube
193,2018-10-27 23:09:21,0,0,Twitter for iPhone,109,1,"Tucker Carlson on Trump, Mainstream Media, and Revolution (Full Episode) https://t.co/7ERyvMqRHg via @YouTube"
194,2018-10-27 23:08:54,0,0,Twitter for iPad,112,0,'Is This The Future Of Democratic Party?'- Tucker Carlson REACTS To Radi... https://t.co/MTmcI45bZ6 via @YouTube
195,2018-10-27 23:02:33,12,5,Twitter Web Client,147,0,"@MichaelEHayden @getongab Tucker Carlson defended and promoted Gab on his Fox show. Why do advertisers still support this?

https://t.co/wur6sr1OaO"
196,2018-10-27 23:01:57,5,1,Twitter for Android,150,1,@jimsciutto That is the kind of shit that is spewed on fox news night after night..by Tucker Carlson.. Sean Hannity..Laura Ingraham just to name a few
197,2018-10-27 23:01:39,1,0,Twitter for iPhone,107,0,Tucker Carlson speaking tonight at the largest Baptist Church in Houston. I must be misreading the gospels.
198,2018-10-27 23:01:08,1,1,TweetCaster for Android,65,0,Tucker Carlson on The Adam Carolla Show - https://t.co/TgDznnfcmm
199,2018-10-27 23:00:49,1,0,Twitter for iPad,237,-1,"@GovHowardDean on a day like today, after a week like this, Twitter just served me an ad for Tucker Carlson’s latest book. If the medium is the message (McLuhan) then Twitter itself is culpable, propagating hate right alongside Fox News."
200,2018-10-27 23:00:12,0,0,Twitter Web Client,112,0,'Is This The Future Of Democratic Party?'- Tucker Carlson REACTS To Radi... https://t.co/HKR5PIKBHK via @YouTube
201,2018-10-27 22:59:32,0,0,SocialReport.com,128,-1,Tucker Carlson Claims the Kavanaugh Reaction Is Due to Democrats Creating a ‘Theocracy Run by Atheists.’ https://t.co/lrOhRsbybY
202,2018-10-27 22:59:32,0,0,Twitter for iPhone,227,1,"@TuckerCarlson  At the risk of getting lambasted from the left and the right, I’d like to strongly recommend Tucker Carlson’s book, Ship of Fools.
We’re getting hoodwinked and bamboozled by our supposed leaders from both sides."
203,2018-10-27 22:59:02,2,0,Twitter for iPhone,211,1,"At the risk of getting lambasted from the left and the right, I’d like to strongly recommend Tucker Carlson’s book, Ship of Fools.
We’re getting hoodwinked and bamboozled by our supposed leaders from both sides."
204,2018-10-27 22:56:37,0,0,Twitter Web Client,109,0,Tucker Carlson wonders aloud why the country is so divided. Twitter hands him his ass https://t.co/EkNlpPtJan
205,2018-10-27 22:56:33,0,0,Twitter for iPhone,95,1,@KaraktheMad @BlairKoger Tucker Carlson is right . He’s is the dumbest man to go on television!
206,2018-10-27 22:55:33,2,0,Twitter Lite,120,-1,@FoxNews You mean the website for radical republican terrorists that Sean Hannity and Tucker Carlson have both promoted?
207,2018-10-27 22:55:16,0,0,Twitter for iPhone,74,0,Tucker Carlson wonders: How did we get so divided? https://t.co/aQveISrsWj
208,2018-10-27 22:51:57,2,0,Twitter Web Client,167,1,I came home and found the kitten watching Dave Rubin on YouTube. IN MY OWN HOUSE?? DID I RAISE YOU TO BE LIKE THIS??? Tucker Carlson was the guest for crying out loud.
209,2018-10-27 22:50:35,38,9,Twitter for iPhone,295,-1,"Neo-Nazi because he called for violence recently against Tucker Carlson, as the Brownshirts of the 1930s did against their enemies. Liar because he claimed I called him a stealth jihadist and refused to retract when challenged to prove his claim. Stupid - that’s obvious. https://t.co/SPVQl5BOdZ"
210,2018-10-27 22:47:42,0,0,Twitter Web Client,109,0,Tucker Carlson wonders aloud why the country is so divided. Twitter hands him his ass https://t.co/l2hVbrsxjj
211,2018-10-27 22:44:12,1,0,Google,133,1,I liked a @YouTube video https://t.co/rVAN6IYuaN 'Is This The Future Of Democratic Party?'- Tucker Carlson REACTS To Radical Democrat
212,2018-10-27 22:43:53,1,0,Twitter for iPhone,233,1,This is an interesting development in the mass exodus of advertisers from Fox News. It’s becoming more obvious that businesses are reluctant to be associated with people like Laura Ingraham and Tucker Carlson. https://t.co/YyB5t6YUBH
213,2018-10-27 22:42:41,2,0,Twitter for iPhone,287,-1,"@MichaelAvenatti @TuckerCarlson Calls Tucker Carlson a liar, then says Tucker refuses to debate him. 

We watched you debate Tucker on Fox, you’re a cunning linguist, but played victim and I agree that you fit the role of Creepy Porn Lawyer well. 

Quit your bitching Creepy Porn Lawyer."
214,2018-10-27 22:37:43,3,0,TweetDeck,83,0,Tucker Carlson doesn't understand how we got to this point. https://t.co/N4wJ2TGJOV
215,2018-10-27 22:34:57,0,0,Twitter Web Client,109,0,Tucker Carlson wonders aloud why the country is so divided. Twitter hands him his ass https://t.co/3piFS8CXql
216,2018-10-27 22:34:53,0,0,Twitter Web Client,125,0,Tucker Carlson vs Cenk Uygur DebateToday's Political Challenges at recent Politicon 2018 https://t.co/6sRBnagrwj via @YouTube
217,2018-10-27 22:32:59,0,0,Twitter for iPad,128,0,"@SybilT2 @cdenisegayle @MBtherealme @GrabienMedia @MZHemingway Umm. Sean Hannity, Tucker Carlson - they are enemies of Democracy"
218,2018-10-27 22:31:49,4,0,Twitter for iPhone,148,0,Bitch please!  Then Mueller hits you with everything and that Russian mole on your arm moves on to Don Jr. or Tucker Carlson https://t.co/UrH8bHHraK
219,2018-10-27 22:30:14,1,0,Twitter for iPhone,171,-1,@SimonBooks Tucker Carlson is one the last people I ever want showing up in my twitter feed.  Please @SimonBooks revisit your data analysis... I’m not remotely interested.
220,2018-10-27 22:23:39,0,0,Twitter for Android,74,0,"Tucker Carlson wonders: How did we get so divided?
https://t.co/VfIK2pWqHF"
221,2018-10-27 22:23:07,1,0,Twitter for Android,139,1,Tucker Asked Jorge Ramos How Many Caravan Migrants He Planned To Take In — Things Got Awkward Fast https://t.co/7y4E982q4x via @dailycaller
222,2018-10-27 22:22:13,0,0,Google,114,1,I liked a @YouTube video https://t.co/kgDwfz2tcf You Won't Believe What Tucker Carlson Said Backstage at Politicon
223,2018-10-27 22:19:51,0,0,TweetDeck,182,1,"""Gunman acted on RW conspiracy theories that (Jewish) George Soros paid for the caravan.""

You know how REALLY paid for the caravan- Tucker Carlson, Sean Hannity and Laura Ingraham.."
224,2018-10-27 22:18:18,0,0,Twitter Web Client,109,0,Tucker Carlson wonders aloud why the country is so divided. Twitter hands him his ass https://t.co/UJcxbzlZnn
225,2018-10-27 22:11:56,2,0,Twitter for Android,277,1,"The liberal Sherpa on Tucker Carlson was the fist honest democrat to admit this over a year ago when she said no one needs guns. Everybody knows this is what they want, now they admit it. Can police officers still have guns ? Do democrats want the police to use Karate instead?"
226,2018-10-27 22:08:44,0,0,Facebook,117,0,'Is This The Future Of Democratic Party' Tucker Carlson REACTS To Radical Democrat Canditates https://t.co/GT0MxKZZfd
227,2018-10-27 22:08:15,0,0,Twitter for iPhone,311,1,"@engineer_billl @GOPChairwoman I guess you missed what happened in Charlottesville &amp; the other alt-right rallies. “Your guys” are using AR-15s. Red states are subsidized by blue states. You parroting Hannity &amp; Tucker Carlson’s lies just proves your ignorance. And it’s *you’re welcome, not your welcome."
228,2018-10-27 22:08:12,0,0,Twitter for Android,126,0,"@MichaelAvenatti @TuckerCarlson They say don't judge a book by it's cover, but in the case of Tucker Carlson....yeah, go ahead"
229,2018-10-27 22:05:08,0,0,Google,95,1,I liked a @YouTube video https://t.co/u8AT9zgiDl Cenk Uygur vs Tucker Carlson at Politicon 2018
230,2018-10-27 22:03:27,0,0,Twitter Lite,282,-1,"@DavidNeiwert Alexandre Bissonnette entered a mosque in Montreal, opened fire, and killed 6 people and injured another 19. Bissonnette was afraid of refugees and followed right-wing figures on Twitter such as Tucker Carlson, Laura Ingraham, and Donald Trump. https://t.co/aQ0sH8aLIj"
231,2018-10-27 22:00:15,0,1,Twitter Web Client,109,0,Tucker Carlson wonders aloud why the country is so divided. Twitter hands him his ass https://t.co/kDuj5jzuHm
232,2018-10-27 21:59:23,0,0,Twitter Web Client,109,0,Tucker Carlson wonders aloud why the country is so divided. Twitter hands him his ass https://t.co/Im5t8NJp6y
233,2018-10-27 21:57:55,0,0,Twitter for iPhone,340,1,"@Gothic_Rhythm_2 @pgfifahd @BornABadass2 @realDonaldTrump @GOP really? do you have any proof it was faked besides right-wing conspiracy articles? and if you don’t believe me that obama cried, here’s some pictures. and if you ask me YOUR masters are probably tucker carlson and the fox crew, alex jones, and breitbart https://t.co/HkYvEMk8nX"
234,2018-10-27 21:54:28,1,0,Twitter for iPhone,121,1,@MichaelAvenatti @TuckerCarlson Yes tucker Carlson why not agree to debate Mr Avenatti?  I’m sure he would rip you apart!
235,2018-10-27 21:51:41,0,0,Google,127,1,I liked a @YouTube video https://t.co/k6drLlqXXq 'They Have Gone Too Far' - Tucker Carlson BLASTS Stephen Colbert Over His Bias
236,2018-10-27 21:46:05,0,0,Google,102,1,I liked a @YouTube video https://t.co/JT5QVTy5PM Tucker Carlson VS Cenk Uygur debate at Politicon 2018
237,2018-10-27 21:45:23,1,0,Twitter for iPhone,104,-1,"@MonarchistDac On the inside we gotta be Patrick Little, but on the outside we have to be Tucker Carlson"
238,2018-10-27 21:43:08,17,19,Twitter for iPhone,84,0,"@AsteadWesley @maggieNYT Fox and @TuckerCarlson promote GAB

https://t.co/JTMxtGntuw"
239,2018-10-27 21:42:47,0,0,Twitter Web Client,77,0,@Stop_Trump20 @CaudillSunshine Looks a lot like Tucker Carlson @TuckerCarlson
240,2018-10-27 21:41:17,0,0,Twitter Web Client,109,0,Tucker Carlson wonders aloud why the country is so divided. Twitter hands him his ass https://t.co/nKTiDwZjss
241,2018-10-27 21:39:39,28,0,Twitter for iPhone,214,1,@MichaelAvenatti @TuckerCarlson Ah last I saw you on Tucker Carlson you pretty much Dodged most of his questions and never gave a straight answer.....if i was  Tucker Carlson I would t waste another minute with you
242,2018-10-27 21:38:23,0,0,Twitter Web Client,112,0,'Is This The Future Of Democratic Party?'- Tucker Carlson REACTS To Radi... https://t.co/vE7vW4wy1t דרך @YouTube
243,2018-10-27 21:38:21,0,0,Twitter for iPad,269,-1,@RobertDRoseJr1 @RealCandaceO @TraceAdkins @reba @GarySinise The sad thing is....no one will listen to us. I sent a msg to Judge Jeanine 2 investigate this problem w/ how addicts r being helped &amp; CPP’s r being hurt. Never heard a word. Will try Tucker Carlson next.
244,2018-10-27 21:38:06,0,0,Twitter for iPad,162,1,"@jimmy_dore @miserablelib @RonPlacone Did you guys watch the Cenk Uygur Vs Tucker Carlson debate at Politicon? What did you make of it? 
Keep up the great work!👍🏻"
245,2018-10-27 21:36:47,0,0,Twitter for iPad,112,0,'Is This The Future Of Democratic Party?'- Tucker Carlson REACTS To Radi... https://t.co/IOtXgFVxCv via @YouTube
246,2018-10-27 21:36:24,0,0,Facebook,136,1,Tucker Carlson says he 'can't really go to restaurants anymore' because people keep screaming profanities at him https://t.co/NVa9roFvTK
247,2018-10-27 21:36:15,22,11,Twitter for Android,157,1,"@C_Stroop Please include his influences...Hannity, Alex Jones, Ingraham, Coulter, D'Souza, Arpaio and Tucker ""intro to white supremacy live nightly"" Carlson."
248,2018-10-27 21:35:12,1,1,Twitter for iPhone,165,-1,"@BluegrassPundit @shannonrwatts This guy is scum and is routinely slammed by people like @jaketapper 

Meanwhile @TuckerCarlson proposes GAB

https://t.co/JTMxtGntuw"
249,2018-10-27 21:34:37,0,0,Twitter for Android,44,1,@TheOnion @NIH1L Better than Tucker Carlson.
250,2018-10-27 21:33:52,0,0,Google,133,1,I liked a @YouTube video https://t.co/OsiyA58tul 'Is This The Future Of Democratic Party?'- Tucker Carlson REACTS To Radical Democrat
251,2018-10-27 21:33:14,0,0,Twitter Web Client,109,0,Tucker Carlson wonders aloud why the country is so divided. Twitter hands him his ass https://t.co/ldP7Nt1rNK
252,2018-10-27 21:31:44,0,0,Twitter for iPhone,280,-1,"Add to the list: Charlie Kirk and Tucker Carlson.

Pay attention.  “Globalist” is always a code word used by Nazi sympathizers.  You hear them lament “globalists” or declare themselves “nationalists” (Trump, you a$$hole) and you know they feel that cozy Hitler afterglow.  #Decode"
253,2018-10-27 21:31:28,1,0,Twitter Web Client,146,-1,@LivePDDave1 He's mad because Tucker Carlson calls him Creepy Porn Lawyer and that's how everyone addresses him now. Only as Creepy Porn Lawyer. 😄
254,2018-10-27 21:30:23,0,1,Twitter Web Client,112,0,'Is This The Future Of Democratic Party?'- Tucker Carlson REACTS To Radi... https://t.co/D39QXaK4UM via @YouTube
255,2018-10-27 21:30:14,4,0,Twitter for iPhone,87,0,one of my fav things to say at work is “no we don’t sell any of Tucker Carlson’s books”
256,2018-10-27 21:30:04,1,0,Twitter for iPhone,98,-1,@rolandscahill @realDonaldTrump I just got Twitter jail for saying Tucker Carlson was a Boy Bimbo.
257,2018-10-27 21:29:28,0,0,Twitter for iPhone,208,1,"@speedius @kevinroose @TimDuy Nice straw man. No better argument so you call me Tucker Carlson. Try again. Of course the truth lies between, but saying leaders in tech don’t raise their own kids is a fallacy."
258,2018-10-27 21:28:10,0,0,Twitter Web Client,112,1,'They Have Gone Too Far' - Tucker Carlson BLASTS Stephen Colbert Over Hi... https://t.co/Vzrrb75WG8 via @YouTube
259,2018-10-27 21:23:14,0,0,Twitter Web Client,109,0,Tucker Carlson wonders aloud why the country is so divided. Twitter hands him his ass https://t.co/y1abrrMdHi
260,2018-10-27 21:19:13,0,0,Twitter for iPad,158,-1,@SimonBooks Bye @SimonBooks don't promo shit from Tucker Carlson on my TL. Cannot Maine why you would soil yourself by publishing this. It belongs on Regnery.
261,2018-10-27 21:18:29,0,0,Twitter Web Client,92,-1,"Trump, GOP and Fox and people like you did it , idiot https://t.co/KOCmFaDFSb via @YahooNews"
262,2018-10-27 21:15:26,2,1,Twitter for iPhone,264,-1,Fox news is pushing this false bomber narrative which is a complete fucking hoax nonstop today. Fox news is fake news as well. Never forget that. Sean Hannity and Tucker Carlson Laura Ingram Mark Levin and a few others are real the rest of it is fucking fake news.
263,2018-10-27 21:14:31,0,0,Twitter Web Client,112,0,'Is This The Future Of Democratic Party?'- Tucker Carlson REACTS To Radi... https://t.co/WXg1lhzK7P via @YouTube
264,2018-10-27 21:14:00,0,0,Twitter for Android,134,0,@Goss30Goss Oh it's coming just wait for Tucker Carlson to spin this into the result of the demonization of the white male or some BS.
