,timestamp,likes,retweets,source,length,sentiment,tweet
159,2018-10-31 00:47:38,0,0,Twitter for iPhone,67,1,Great ones are always impatient + atleast it shows LeBron cares lol
160,2018-10-31 00:47:37,0,0,Twitter for Android,164,1,"@TyJohnsonNews This team isn't ready for Lowry and Leonard....just like when they play the Celtics,  too much firepower to overcome. This is why we needed Lebron!!!"
161,2018-10-31 00:47:35,0,0,Twitter for Android,114,-1,@NBA_Skits Lebron went behind the back vs the Timberwolves and Turned it over in crunch time in the 4th quarter...
162,2018-10-31 00:47:35,0,0,Twitter for Android,22,0,@BR_NBA LeBron wannabe
163,2018-10-31 00:47:32,0,0,Twitter for iPhone,39,1,Rose y LeBron 😍 https://t.co/Tv3dTfTahw
164,2018-10-31 00:47:31,1,0,Twitter for Android,147,0,He's definitely a problem. Please don't obsolve him. Refusing to challenge LeBron James to try on defense is coaching issue https://t.co/Enh4NIbx6z
165,2018-10-31 00:47:14,0,0,Twitter for iPhone,118,0,"The difference between lakers Kobe and lakers Lebron is that all these close games we been losing, Kobe wouldn’t fold."
166,2018-10-31 00:47:14,0,0,Twitter Lite,78,0,@LilKuziVert__ @BleacherReport @AdamSchefter Look at this LeBron bandwagoneer.
167,2018-10-31 00:47:10,0,0,Google,131,1,I liked a @YouTube video https://t.co/KUDd7HTliY LeBron reacts to Jordan GOAT promo and his chances to become top NBA scorer ever |
168,2018-10-31 00:46:59,0,0,Twitter for iPhone,58,0,LeBron watching his Lakers be like https://t.co/g0USZhkMOZ
169,2018-10-31 00:46:52,0,0,Twitter for Android,246,1,@MikeDCtown @mitchdamann @thesportsczar You guys have no idea what you are talking about. I've read several Jordan books and biographies. If you want to poke fun at someone's dad being murdered to fit your Lebron is narrative it is disrespectful.
170,2018-10-31 00:46:50,0,0,Twitter for Android,106,0,"@LeBlew3v1Lead @Alexizarod13 Stop paying attention to these Lebron Homers, MJ STILL the G.O.A.T... Haters."
171,2018-10-31 00:46:48,0,0,Twitter for iPhone,168,0,"@YUMMiESUMMiE “Some” put Lebron James up against Floyd, both athletes conditioned and trained but only one in fighting. You dont think Lebron could inflict some pain..?"
172,2018-10-31 00:46:44,0,0,Twitter for iPhone,67,0,yeah LeBron left but we have Sam Dekker now https://t.co/POfdMpeQP0
173,2018-10-31 00:46:27,0,0,Twitter for Android,27,0,How did I tag Lebron James?
174,2018-10-31 00:46:23,0,0,Twitter for iPhone,41,-1,thank fucking god https://t.co/2rhXYODS02
175,2018-10-31 00:46:15,0,0,Twitter for Android,37,0,Not quite JR to LeBron but it worked.
176,2018-10-31 00:46:10,0,0,Twitter for iPhone,115,1,No but I'm cool with trading Lebron fir like 5 first round picks and a couple good players. https://t.co/xRfKLIwYOm
177,2018-10-31 00:46:05,0,0,Twitter for iPhone,105,1,"No Kyrie, No LEBRON, No Lue, No Jeff Green, No KEVIN LOVE, No Delly = PAY LARRY DREW 5 YEARS, 30 MILLION!"
178,2018-10-31 00:45:49,0,0,Twitter for iPhone,67,0,@DerekBodnerNBA @HPbasketball That’s that Lebron/Russ stat pad flow
179,2018-10-31 00:45:46,0,0,Twitter for iPhone,253,-1,"⁦@stephenasmith⁩ @NBA ⁦@LALakersLive⁩ Hillary Clinton Says Blacks 'All Look Alike,' Then Laughs As Audience Applauds | Daily Wire Now shouldn’t StephenA &amp; Lebron call Hillary a racist.. oh wait that would mean they are wrong! https://t.co/eqQ7F9E3Wu"
180,2018-10-31 00:45:32,0,0,Twitter for Android,84,1,"@kariboulou @cavs Luke Walton might be available, ya know since LeBron is running LA"
181,2018-10-31 00:45:18,0,0,Twitter for iPhone,64,0,"Who misses the playoffs this year Lebron , Westbrook or Harden ?"
182,2018-10-31 00:45:12,0,0,Twitter for iPhone,81,-1,"@SixerSense Instead of chasing Lebron, Kawhi should’ve been they went after hard."
183,2018-10-31 00:44:49,1,0,Twitter for iPhone,36,0,@JFrancis30_ Lebron still the goat 😴
184,2018-10-31 00:44:38,0,0,Twitter for Android,85,0,@alanhahn the giants not drafting the qb this year is like taking Carmelo over lebron
185,2018-10-31 00:44:31,0,0,Twitter for iPhone,28,1,Larry drew is the new lebron
186,2018-10-31 00:44:15,0,0,Twitter for iPhone,53,0,Cavs playing like the Cavs should we only lost lebron
187,2018-10-31 00:44:12,0,0,Twitter Web Client,118,0,Check out LeBron James #23 Los Angeles Lakers  Stitched Mens Swingman Jersey #LosAngelesLakers https://t.co/BEP4NN7AP3
188,2018-10-31 00:44:08,0,0,Twitter Web Client,106,1,"@jimiuorio That's a tight line up.  I'd have to roll with these guys: Kareem, Lebron, Durant, Kobe, Magic."
189,2018-10-31 00:44:07,0,0,Twitter for iPhone,59,1,Klay is a perfect match with Lebron https://t.co/GjGvg6Ri42
190,2018-10-31 00:44:03,0,0,Twitter for iPhone,103,1,I voted #ComeBackKobe on @TheTylt. He only needs one more ring to catch Jordan! https://t.co/d4Wd06gIUp
191,2018-10-31 00:43:55,2,0,Twitter for iPhone,40,1,@joevardon Larry Drew better than Lebron
192,2018-10-31 00:43:55,2,0,Twitter for Android,24,0,@kariboulou @cavs Lebron
193,2018-10-31 00:43:54,1,0,Twitter Lite,202,-1,@OprahSide I don't think Ben Simmons don't need a jump shot because everybody said he's like Lebron he doesn't give a fuck about a jump shot. Because he big and strong and destroy anyone who guards him.
194,2018-10-31 00:43:41,0,0,Twitter for iPhone,62,0,"@TheTylt LeBron. Why is this a discussion, it’s not even close"
195,2018-10-31 00:43:35,0,0,Twitter for Android,72,0,"Cleveland, this is for you! (LeBron James voice) https://t.co/YsYsIUkEyY"
196,2018-10-31 00:43:26,0,0,Twitter for iPhone,105,1,Courtesy of Jay-Z and Lebron James’ favorite president Barry Soetoro @BarackObama https://t.co/JQm3yoGcuN
197,2018-10-31 00:43:22,0,0,Twitter for iPhone,123,1,@JaynairDock They have Lebron and tradable players okc maxed PG out🤐🤫 told okc won’t make playoffs suns playin better ball.
198,2018-10-31 00:43:22,0,0,Twitter for Android,17,0,LeBron who? #Cavs
199,2018-10-31 00:43:21,0,0,Twitter for iPhone,60,0,@cavs @RealTristan13 @VAREJAOANDERSON Yeah but no Lebron tho
200,2018-10-31 00:43:19,0,0,Twibble.io,90,-1,Nike Lebron XV Multicolor Black Four Horseman 897648-901 Size 11.5 https://t.co/YLF6F8oEby
201,2018-10-31 00:43:09,158,26,Twitter for iPhone,113,1,.@MarkelleF wearing the Nike LeBron Zoom Soldier 1 “25 Straight” tonight against Toronto. https://t.co/W2QPoT5uLE
202,2018-10-31 00:42:59,0,0,Twitter for iPhone,49,0,@cavs @RealTristan13 @VAREJAOANDERSON LEBRON WHO?
203,2018-10-31 00:42:55,0,0,Twitter for iPhone,57,1,This is the most Lebron shit ever https://t.co/7mjJAvby1Z
204,2018-10-31 00:42:54,0,0,Twitter for iPhone,66,0,But people said he was the next Lebron 😂😂😂 https://t.co/yIbjb3DU1X
205,2018-10-31 00:42:23,1,0,Twitter for iPhone,286,-1,@Lakers Not getting rebounds and 50/50 balls are killing the Lakers.  I’m sorry but I have to say it - LeBron needs to step it up!  He’s getting numbers but they feel meaningless because he’s not closing games and getting us over the hump....also.  KEEP LONZO/LANCE IN THE FREAKIN GAME!
206,2018-10-31 00:42:20,0,0,Twitter Web Client,37,1,i'll take kawhi over lebron right now
207,2018-10-31 00:42:19,0,0,Twitter for iPhone,78,1,NIKE LEBRON 16 KING SNEAKER DETAILED LOOK https://t.co/1k4vzqXcDg via @YouTube
208,2018-10-31 00:42:15,0,0,Twitter Web Client,80,1,Lowry gets more respect from the refs at home than anyone on this side of LeBron
209,2018-10-31 00:42:14,0,0,Twitter for iPhone,103,1,I voted #ComeBackKobe on @TheTylt. He only needs one more ring to catch Jordan! https://t.co/ZJXFZ9gKvV
210,2018-10-31 00:41:44,0,0,Twitter for iPhone,124,1,@hoodiem88552036 @NBA @Timberwolves What about when he beat LeBron head to head in 2015. What great pieces did he have then?
211,2018-10-31 00:41:41,0,0,LinkedIn,196,1,How quickly King James Productions of the Curse of Chief Wahoo Eats LaLaLand becomes The Lakers are in Trouble &amp; LeBron James Losing his Patience (What is Lonzo Doing?) https://t.co/wTl6ep4n2H
212,2018-10-31 00:41:38,0,0,Twitter for iPhone,100,1,@LakersSBN Which lineup boxes out the best? Which one does LeBron least overdribble in? #myquestions
213,2018-10-31 00:41:34,0,0,StockX Market,112,0,Lowest Ask: $425 LeBron Icon John Elliott White Sz. 11.5 https://t.co/k0qIQ7jgZi #lebron https://t.co/xzdtIgcs65
214,2018-10-31 00:41:32,1,0,Twitter for Android,96,1,@JGrizzy77 Morris is a great defender. Hes one of the best against lebron if I recall correctly.
215,2018-10-31 00:41:30,0,0,Twitter Lite,99,1,holy hell....  LeBron....  but why bruh??  Obviously more money than brains https://t.co/ctioEy9prq
216,2018-10-31 00:41:17,0,0,Twitter for iPhone,136,0,Dive into Non-Fiction with sharks🦈 in Ms. Lebron’s classroom! #classroomtransformation #sharkweek #KidsDeserveIt https://t.co/OdX2LYzZgl
217,2018-10-31 00:40:57,0,0,Google,130,1,I liked a @YouTube video https://t.co/tI7wghP9fb BREAKING NEWS! Lebron James WARNS Laker Teammates That He Might Have Them TRADED!
218,2018-10-31 00:40:55,0,0,TweetCaster for Android,280,1,"@SFY @dahntay1 @WhitlockJason «Athletes r not more informed, more involved or anything like that, most these mfers esp Lebron are worried only bout themselves! They're caught up in social media, Look at me! Look at me BS like most people now days! Don't buy into their BS one bit!"
219,2018-10-31 00:40:54,0,0,Twitter for iPhone,32,0,@HammerNation19 .....With Lebron
220,2018-10-31 00:40:43,1,0,Twitter Web Client,184,1,"@andrew2doucette Yeah. I think you might be right. The other side of that coin is that Kawhi is not unlike Lebron...so strong that fouls don't look like fouls - and again, fewer calls."
221,2018-10-31 00:40:41,0,0,Twitter for iPhone,103,-1,Everyone knew the sixers would be the new version of the late 00’s Hawks when LeBron didn’t sign there.
222,2018-10-31 00:40:41,1,0,Twitter for iPhone,78,-1,@lyssah_a 7-0 Bucks. ESPN sucks so much Lebron dick they forgot about Giannis.
223,2018-10-31 00:40:41,0,0,Google,91,1,I liked a @YouTube video https://t.co/hby6YxYE5U Who's The Greatest Ever? LeBron or Jordan?
224,2018-10-31 00:40:00,23,2,TweetDeck,86,0,"NBA: ‘Don’t be around when my patience runs out,’ warns LeBron https://t.co/ZshGzOySkG"
225,2018-10-31 00:39:51,0,0,Twitter for iPhone,262,1,@Studzin0 I don’t think you can blame lebron lmao but Espn been riding lebron cock since he was 16 which is so sad when somebody who keeps saying he’s not leaving getting linked to lebron and the lakers even after his great performance it’s all Stephen A tbh tho
226,2018-10-31 00:39:50,7,1,Twitter for iPhone,261,1,I very much disagree with this. LeBron is a poor defender at this stage of his career. Would much rather let one of his more capable teammates take the tough assignments than pull the star card and demand the matchup that hurts the team. https://t.co/jHGJO5bHuu
227,2018-10-31 00:39:42,0,0,Twitter for iPhone,10,-1,wtf lebron
228,2018-10-31 00:39:40,1,1,Instagram,203,0,"The stars of the show!! The @thehoneybees 🐝!! 💥🔥

#basketball #nba #sports #lebronjames #ballislife #NBA #bball #nbafinals #cavs #warriors #lebron #art #kobe #nbaplayoffs #nbaart… https://t.co/9XRckjax3a"
229,2018-10-31 00:39:39,1,1,Twitter for iPhone,295,-1,@wwlid4 @rayprim You showed you hand by using the term beta and talking shit about a state you don’t live in. For one Lebron has every right to talk about politics because he’s an American. An American who has donated over 41 million dollars to charity. Keep your sad incel comments to yourself.
230,2018-10-31 00:39:35,0,0,Twitter for iPhone,103,1,I voted #ComeBackKobe on @TheTylt. He only needs one more ring to catch Jordan! https://t.co/aO23SwZRV3
231,2018-10-31 00:39:31,0,0,Twitter for iPhone,71,0,He said LeBron I just know we are meant to be 💜 https://t.co/GP6usX2xRP
232,2018-10-31 00:39:25,0,0,Google,91,1,I liked a @YouTube video https://t.co/vIkLLixKDe Who's The Greatest Ever? LeBron or Jordan?
233,2018-10-31 00:39:19,2,0,Twitter for iPhone,94,1,"@HoustonTexans @deshaunwatson @IWMarks Lebron over Jordan, smart man glad he’s our quarterback"
234,2018-10-31 00:39:00,0,0,Twitter for iPhone,290,1,@RossTuckerNFL @AaronRodgers12 Man Rogers is the Lebron of NFL. Tephlon  he gets a pass no matter what. It true amazes me people put him in same breath as a Tom Brady.  I get BB is so called greatest coach but to deal with him for 18 years is note worthy in itself. #Brady&gt;&gt;&gt;Rogers
235,2018-10-31 00:38:57,0,0,Twitter Web Client,265,1,"@drkcj8 Not really. They've been attacking the hoop with reckless abandon, but sometimes that leads to hard finishes. Hart's a good finisher, but he'll challenge anyone. Ingram sometimes gets stuck. Even LeBron late in games. I think it will improve in time though."
236,2018-10-31 00:38:44,0,0,Twitter for Android,225,0,@JustYellowSteve @TermineRadio @EPankowski Wonder if you apply the same logic to lebron. Again. They sacrificed. It could have not worked. And they were in talks with him ever since the 2015 season. Your ignorance is glaring.
237,2018-10-31 00:38:40,0,0,Twitter for iPhone,67,0,When I hear”Lebron or Jordan” on the radio: https://t.co/lStHbgIz6z
238,2018-10-31 00:38:20,2,0,Twitter for Android,157,1,"@BlueBlurSpeeds @Cybrid101 I get it, man. But it has the potential to look really cool if done right. A realistic Sonic done wrong is the Eddie Lebron movie."
239,2018-10-31 00:37:55,0,0,Google,91,1,I liked a @YouTube video https://t.co/GUalWWYbkK Who's The Greatest Ever? LeBron or Jordan?
240,2018-10-31 00:37:52,2,0,Twitter for iPhone,57,0,Lavar has been surprisingly quiet since Lebron went to LA
241,2018-10-31 00:37:48,0,0,Twitter for iPhone,256,1,"@_the_butcher Cause Scottie was a great player. Why didn’t they make the finals or win the ship until Jordan came back? 

Lebron built the Cavs by holding the GM ransom and built a shit team and bailed. 

Look at the 91-93 bulls roster. It’s a good chuckle"
242,2018-10-31 00:37:47,0,0,Twitter for iPhone,83,-1,Check out nike lebron 14 Black History Month Size 7.5 https://t.co/9uswbmWEZt @eBay
243,2018-10-31 00:37:44,1,0,Twitter for Android,140,1,@ChrisMcClain @DeMarcusRFNET It's amazing how much shade you Warriors fans throw LeBron's way. You won't let anything slide. It's hilarious.
244,2018-10-31 00:37:40,0,0,Twitter for Android,261,1,@rakista852 @KoLamar4643 @CoreyMStaton3 @KingJames @joeejackk I never said LeBron was better than Mike. I just said Mike had help given to him by good management decisions. LeBron did not. Lebron had to make his own management desicions. And that's a fact breh.
245,2018-10-31 00:37:21,0,0,StockX Market,109,0,Lowest Ask: $175 Air Zoom Generation SVSM Retro Sz. 9 https://t.co/rhnNjxBseJ #lebron https://t.co/5bgSiNllXs
246,2018-10-31 00:37:17,0,0,Twitter for iPhone,103,1,I voted #ComeBackKobe on @TheTylt. He only needs one more ring to catch Jordan! https://t.co/t5bn31eRmN
247,2018-10-31 00:37:12,0,0,Twitter for iPhone,133,-1,Has anyone realized that LeBron is likely to get a number retired at all three teams he played for....jus cuz he’s LeBron 🤦🏾‍♂️...sad
248,2018-10-31 00:37:04,0,0,dlvr.it,102,0,Nike Air Force 1 Premium Lebron Team Red White Midnight Navy Size 11 Cavaliers https://t.co/WdHD5NeOYR
249,2018-10-31 00:36:52,0,0,Twitter for iPhone,43,0,It’s bc LeBron left https://t.co/FJRjKCmr4g
250,2018-10-31 00:36:51,0,0,Twitter for iPhone,27,0,@AKilimos Closet lebron fan
251,2018-10-31 00:36:50,1,0,Twitter for Android,208,1,"@fredfreeeman1 @24JuanGonzalez There's ""NBA players"" than there's All stars. Which is basically the whole warriors starting 5. But I'm done arguing, LeBron James the goat regardless the number of rings he has"
252,2018-10-31 00:36:46,0,0,Twitter for iPhone,97,0,I voted #StayRetiredKobe on @TheTylt. Enjoy your life away from the game! https://t.co/iZHlgy2LQW
253,2018-10-31 00:36:39,0,0,Twitter for Android,74,0,@HoustonTexans @deshaunwatson You chose LeBron. Our friendship is over. 😭💔
254,2018-10-31 00:36:32,0,0,Google,133,1,I liked a @YouTube video https://t.co/P2DMkrCK7L Chris Broussard says 'it's good' LeBron's frustrated at the Lakers 2-5 start | NBA |
255,2018-10-31 00:36:28,0,0,bayless_ebooks,45,0,Still not totally convinced LeBron tried to….
256,2018-10-31 00:36:20,0,0,Twitter for iPhone,169,1,@LakerLounge @MikeSportsLA And in crunch time LeBron has the ball most of the time so Rondo doesn’t fit as well because Lonzo can actually play off the ball pretty well.
257,2018-10-31 00:36:14,0,0,Twitter for iPhone,29,0,@officialsweves Lebron didn’t
258,2018-10-31 00:36:03,1,0,Twitter for iPhone,88,1,@AKilimos just told me that lebron James is his favorite player. You heard it here first
259,2018-10-31 00:36:01,0,0,Twitter for Android,63,0,@rcmason1 So .... Lebron Cav would lose to Lebron Laker ... ???
260,2018-10-31 00:35:57,2,0,Twitter for iPhone,40,0,@BlogBoy_KD Didn’t see Lebron so invalid
261,2018-10-31 00:35:54,0,0,Twitter for Android,209,-1,"@Captain_SMS81 @SportsTalkJo3y There was so much hype surrounding LeBron coming out of high school, and hes some how lived to the crazy expectations. Not sure what you want the dude to do. Drop 50 every night?"
262,2018-10-31 00:35:50,0,0,Twitter for iPhone,116,1,@pinwheelempire @bosnianbeast27 @Dame_Lillard And soon after Lebron didn’t pick up I forget who but it was hilarious
263,2018-10-31 00:35:42,0,0,Twitter for iPhone,65,1,It’s pretty ignorant people even try to compare Simmons to lebron
264,2018-10-31 00:35:29,0,0,Twitter for iPhone,293,1,"@YUMMiESUMMiE Its plenty niggas out here w HANDS that dont box. Thats like saying Lebron is the best baller EVER when its prbly a nigga at the park who COULD beat him, he just aint in the league. 

Point being - theres always somebody better than you at what you do, even if you havent met em."
265,2018-10-31 00:35:23,0,0,Twitter for iPhone,80,0,@RealSkipBayless Imagine listening to a guy who averaged 1.4 ppg critique Lebron
266,2018-10-31 00:35:20,0,0,Twitter for iPhone,88,1,I was told Ben Simmons was the second coming of Lebron and ready to take over the league
267,2018-10-31 00:35:09,0,0,Twitter for iPhone,47,1,lol no lebron ? But KD? https://t.co/IZedlpFutF
268,2018-10-31 00:34:57,0,0,Twitter for iPhone,301,1,@LakerLounge @MikeSportsLA I agree but Rondo is not the Lakers future point guard. So why is he playing more minutes than Lonzo? Lonzo needs to play most of the game and I want Lonzo playing in crunch time. He’s a way better defender and he plays well with LeBron. Rondo doesn’t play well off the ball
269,2018-10-31 00:34:51,0,0,Echofon,49,1,Nike and Lebron have some of the best commercials
270,2018-10-31 00:34:46,1,0,Twitter for iPhone,46,0,Kobe Wade Lebron ..... https://t.co/HDHFDqYHsM
271,2018-10-31 00:34:41,0,0,Twitter for iPhone,57,0,"An’t no nigga I can’t score, feeling like Lebron James. 🤪"
272,2018-10-31 00:34:41,0,0,Twitter for iPhone,103,1,I voted #ComeBackKobe on @TheTylt. He only needs one more ring to catch Jordan! https://t.co/yNrKFHKqfK
273,2018-10-31 00:34:36,1,0,Twitter for iPhone,41,0,@_reygatsby @armani_priester Lebron&gt;kd
274,2018-10-31 00:34:20,0,1,Twitter Web Client,77,1,if lebron not the best player on earth why yall criticize him like he is lmao
275,2018-10-31 00:33:47,0,0,Twitter for iPhone,144,-1,@RealestRyanLove I just want one pickup game that’s got all of them and Lebron with his black face mask on one team. See if they can be stopped.
276,2018-10-31 00:33:47,0,0,Twitter for iPhone,150,1,"Hometown: Addis Ababa, Ethiopia. Favorite Food: Chicken &amp; Waffles. Favorite Athlete: LeBron James. Favorite Movie: Friday. https://t.co/sXM5U0dByQ"
277,2018-10-31 00:33:46,0,0,Twitter Web Client,131,1,@hansenjames simmons with 2 points and 7 turnovers what a great player absolutely future magic future lebron sixers going to finals
278,2018-10-31 00:33:45,1,0,Twitter for iPhone,93,0,"Well, Luke Walton has lasted longer in LA with LeBron than Ty Lue in Cleveland without LeBron"
279,2018-10-31 00:33:36,2,0,Twitter for iPad,118,-1,@Ronwarner23 @AlwaysBeastly @NBA @YouTube Lebron is a monster MJ was a killer and if he played now he would average 40
280,2018-10-31 00:33:35,1,1,Twitter for iPhone,121,0,Yeah never listen to him he’s just a Lebron/Rodgers fan that doesn’t know about either sport🤦🏽‍♂️ https://t.co/ODsaoGwJW5
281,2018-10-31 00:33:15,0,0,Google,51,0,NIKE LEBRON 16 KING SNEAKER https://t.co/b0jxH4saZx
282,2018-10-31 00:33:15,0,0,Dorn Bot,19,0,Bigger than LeBron.
283,2018-10-31 00:33:09,0,0,Twitter Web Client,272,1,"October 30, 2018 Show Recap 

https://t.co/KFMtwgatGG

Main Topics:
-Want to see Klay as No. 1 option?
-When will LeBron’s patience with Lakers run out?
-Gap between Warriors and rest of league even wider now?
-Is DeRozan changing how you view Spurs?

#NBATwitter #TheJump"
284,2018-10-31 00:32:56,0,0,Twitter for iPhone,177,1,@pz317 Kevin Love still was a double-double his last two years w/Bron. Kyrie had his two best seasons w/Bron. Kyrie took more shots and got to close because LeBron isn’t selfish
285,2018-10-31 00:32:53,0,1,Facebook,61,0,Lebron needs to crack the whip in LA and stop making friends.
286,2018-10-31 00:32:51,0,0,Twitter for iPhone,101,0,@brkicks @BleacherReport @KingJames Am I the only one who thinks Jordan’s and Lebron’s look the same?
287,2018-10-31 00:32:39,0,0,Twitter for iPhone,135,1,"@jimiuorio That’s a great show but you lose the bet vs Magic, lebron, Walton in his healthy year, Jerry West on a 3 point floor, Bird ."
288,2018-10-31 00:32:39,0,0,Twitter for Android,123,-1,"I feel really sad for my father though.
His team has LEBRON JAMES and they start like this.
I really hope something changes"
289,2018-10-31 00:32:18,0,0,Twitter for iPhone,36,0,Jordan and Kobe Vs. Lebron and Steph
290,2018-10-31 00:32:14,1,0,Twitter for iPhone,58,1,@iittyBitty_Ash Of course a LeBron fan gone think that lol
291,2018-10-31 00:32:14,0,0,Google,91,1,I liked a @YouTube video https://t.co/f71O5T55UO Who's The Greatest Ever? LeBron or Jordan?
292,2018-10-31 00:32:02,0,0,Twitter for iPhone,164,1,"@BleacherReport I get @KarlTowns was hype cus of the turnover but calm down my guy, LeBron d*mn near snapped your ankle on that crossover 😂😭 https://t.co/1sdQA1T6Ow"
293,2018-10-31 00:31:51,0,0,Twitter for iPhone,75,1,@Deadlaced All DS size large hoodies size 11 lebron https://t.co/fQP29MwDbO
294,2018-10-31 00:31:47,0,0,Google,133,1,I liked a @YouTube video https://t.co/AHmIpQemsq Chris Broussard says 'it's good' LeBron's frustrated at the Lakers 2-5 start | NBA |
295,2018-10-31 00:31:12,0,0,dlvr.it,234,0,2003-04 Bowman #123 LeBron James Cleveland Cavaliers RC Rookie BGS 9.5: $157.50 (6 Bids) End Date: Tuesday Oct-30-2018 18:56:57 PDT Bid now | Add to watch list https://t.co/LLmlolFXwi #SportsCards #TradingCards https://t.co/3lz0rYyNiR
296,2018-10-31 00:31:08,0,0,Twitter for iPhone,97,0,I voted #StayRetiredKobe on @TheTylt. Enjoy your life away from the game! https://t.co/jlR02kEbLT
297,2018-10-31 00:30:57,0,0,Twitter for iPhone,187,-1,"@randybandit18 I don’t think Lebron himself is gifting them, I think Nike is just doing it specific for OSU cause it’s Lebron’s hometown team. Kinda like Jordan branded stuff down at UNC."
298,2018-10-31 00:30:49,0,0,Twitter for iPhone,161,1,"@kanyewest This bums me out. Obviously said outlandish stuff but still had great ideas. If lebron can be more than an athlete, you can be more than an artist Ye."
299,2018-10-31 00:30:41,0,0,Twitter for Android,101,-1,I swear i hate how y'all compare LeBron to Jordan when LeBron hasn't event reached kobe`s level lmaoo
300,2018-10-31 00:30:40,0,0,Twitter for iPhone,137,-1,@swipathefox cmon bro! I know you want the foul call but you’re not gonna get every single call. Keep playing baby! Don’t cry like LeBron
301,2018-10-31 00:30:22,4,1,SnappyTV.com,118,1,".@CodyZeller doing his best LeBron impression with the chase down block! 

#BuzzCity #MIAatCHA https://t.co/U3kUovWtkt"
302,2018-10-31 00:30:14,2,3,SocialFlow,276,1,"Doc Rivers offers praise for the star of the other team in L.A.: ""I think what LeBron James has done is special—he’s not talking about Trump, he’s doing good things. When you don’t like something, you get involved and you fight"" https://t.co/T8bkYGtwMg https://t.co/UGK32m0Duk"
303,2018-10-31 00:30:14,0,0,Twitter for Android,269,1,@MLB333 His skill-set has gotten him this far Shaq did not have a skillset he was just dominant I don't understand! Name one player in the NBA that can stop him. Kobe or Michael Jordan could not go to another team and lead them to championships appearances like LeBron!
304,2018-10-31 00:30:12,0,0,Twitter for iPhone,95,0,I voted #TeamLarryLegend on @TheTylt. No one destroyed souls like Bird! https://t.co/nOdTn2cO0v
305,2018-10-31 00:30:10,0,0,Twitter for iPhone,27,0,@donlemon LeBron &gt; Obama
306,2018-10-31 00:30:00,84,11,Media Studio,139,1,"MJ or LeBron?
Best Sopranos character?
Favorite class in school?

1-on-1 with @deshaunwatson.

#Get2Know | @IWMarks https://t.co/M30O9tAytw"
307,2018-10-31 00:29:44,0,0,Twitter for iPhone,116,0,People see LeBron and all of a sudden they are the number one pick and a max contract player https://t.co/9WqybrwkxS
308,2018-10-31 00:29:38,0,0,Twitter for iPhone,207,1,"@_the_butcher Lebrons genius created the Cavs team

Not Jordan’s fault Scottie Pippen was a great player.

Lebron has Dwayne Wade and Chris Bosh, Kevin Love, Kyrie Irving.

Jordan just had Pippen and Rodman."
309,2018-10-31 00:29:37,0,0,Twitter for iPhone,136,1,"@PlayoffRozier @LonzoBetter You may be right on that, but I think it’s important to acknowledge Lebron has faced much tougher opponents."
310,2018-10-31 00:29:35,2,0,Twitter for iPhone,130,1,"carly’s current top 5 nba players of all time 

1. lebron james 
2. michael jordan 
3. kyrie irving
4. kyle korver
5. james harden"
311,2018-10-31 00:29:12,1,0,Twitter Web Client,323,-1,"@ls_cc_askme @RealCandaceO @VGregor25464460 She's on this thread and you are one of her soldiers. You just made my point, she has no street credibility...I would listen to LeBron any day vs Kanye, a wearing a MAGA hat none voter millionaire.I am not opposed to black Republicans , I am opposed to buffoonery and distortion."
312,2018-10-31 00:29:11,0,0,Twitter for iPhone,51,0,Lebron looking like a bitch https://t.co/2ONYl919TL
313,2018-10-31 00:29:07,0,0,Twitter for iPhone,121,1,"@bigk_droppinem Better than this team but they still manage to  win the cahampionship my boy
Lebron can’t handle the WEST"
314,2018-10-31 00:29:03,0,0,Twitter for iPhone,99,1,Cavs really traded this player just so Lebron could walk the next year? Lol https://t.co/uib4iNllFg
315,2018-10-31 00:29:00,0,0,Twitter for Android,278,-1,Warriors rockets spurs okc pelicans jazz portland 8th lakers/nuggets/clippers/timberwolves? I think if LeBron get this team into the play offs he has to in mvp. No doubt its going to be tough. finishing 8th would also mean warriors first round. Lakers will need two super stars.
316,2018-10-31 00:28:45,1,0,Twitter for Android,82,0,Kyrie shaved his head just to show Lebron he still has a hairline @stoolpresidente
317,2018-10-31 00:28:38,0,0,Twitter for iPhone,130,0,@thangtravel23 @TheHerd @ColinCowherd Hold the music! Lebron wasn’t on the Cleveland Cavaliers in 2016???? https://t.co/St4lLylgLa
318,2018-10-31 00:28:17,0,0,Twitter for Android,142,1,O btw. LeBron now knows how it is to play in the western conference.   I'm still hoping for the best but he's not in the weak ass east anymore
319,2018-10-31 00:28:07,0,0,Twibble.io,69,0,Nike Lebron 12 XII EXT King's Cork- Size 10.5 https://t.co/BvrLOQ5Evs
320,2018-10-31 00:28:07,0,0,Twitter for iPhone,96,1,@His33k Right?  Lebron from Ohio.  Cavs get the number 1 pick.  Let’s act like it was by chance.
321,2018-10-31 00:28:04,0,2,Twitter for iPhone,128,0,DS SZ 11.5 kith lebron suit of armor $350 shipped invoiced @MicNice @RetailTuesday #retailtuesday pls rt https://t.co/zHDO8Q7O1H
322,2018-10-31 00:28:04,0,0,Twitter for iPhone,124,1,"@reasonTDE There You Have It is incredible. “Kurupt” is my joint, I just change the hook from Kobe to LeBron every time. Lol"
