,timestamp,tweet
165,2018-10-22 16:20:04,"Hungry? There are so many places to eat at Cal Poly Pomona! Here are a few of our favorites....

Click the link below in order to see a full list of CPP dining hours and options. Link: https://t.co/Wjj3SAuDhY — eating deliciousness"
166,2018-10-22 16:16:27,Our Junior AVID students are excited and ready to visit Cal Poly Pomona!!!  @RCHS_Cougars @RCHS_activities @jonisiegel @RCHSAVID https://t.co/1dFihrJdCj
167,2018-10-22 15:41:19,RT @arbynolarte: can't believe the fate of cal poly pomona sustainability lies in three filipinos https://t.co/AaxTBhA8ne
168,2018-10-22 15:23:07,A rep from Cal Poly Pomona will be here this Friday October 26th in D-4 at 8:00 am. Interested students need a permission form signed by their first period teacher. Forms available in the… https://t.co/5p5jn1RQEm
169,2018-10-22 06:14:33,I can look at cal poly pomona memes all day 😂
170,2018-10-22 04:18:33,Just posted a photo @ Cal Poly Pomona Pumpkin Festival at AGRIscapes https://t.co/K2SU7Xvuux
171,2018-10-22 03:30:58,A Sunday well spent brings a week of content 💛 @ Cal Poly Pomona Pumpkin Festival at AGRIscapes https://t.co/jJUCj9o2Nt
172,2018-10-22 02:41:06,"Not your typical Sunday, she said YES! 💍 @ Cal Poly Pomona Pumpkin Festival at AGRIscapes https://t.co/lDIk7NDtc1"
173,2018-10-22 01:07:49,Good weekend partaking in the fall fun!! #AnnabellaKate #2018 #pumpkinpatch #calpolypomona #irisheyesaresmiling @ Cal Poly Pomona Pumpkin Festival at AGRIscapes https://t.co/wtxsPJYoh5
174,2018-10-22 00:46:45,"RT @EastBayPioneers: MSOC Recap | @CSUEBMensSoccer conclude 2018 home season with 3-0 loss to @cppmsoccer : 

https://t.co/0x0FmuB0Gq"
175,2018-10-22 00:40:12,can't believe the fate of cal poly pomona sustainability lies in three filipinos https://t.co/AaxTBhA8ne
176,2018-10-22 00:38:15,"MSOC Recap | @CSUEBMensSoccer conclude 2018 home season with 3-0 loss to @cppmsoccer : 

https://t.co/0x0FmuB0Gq"
177,2018-10-22 00:00:56,"Nice job to ECC Alums Teddy Kassa (Chico State - 4th place overall 25:38) and Israel Cardona (Cal Poly Pomona) in helping lead their respective teams to victory at Saturday's UC San Diego Triton Invitional and the Evansville, IL Festival Year Fiasco Invitationals, respectively. https://t.co/jpdVRG7cYo"
178,2018-10-21 20:18:29,"RT @jactoy: SDHE representing at Western Regional Careers in Student Affairs Day! 

#explorethepossibilities #wrcsad18 @wrcsad #sdhestrong…"
179,2018-10-21 07:26:03,"RT @JohnJDevine: Aisal grad Daniel Lomeli records a college career high 10 saves in goal in CSUMB's 1-0 overtime loss to Cal Poly, Pomona"
180,2018-10-21 07:24:16,"RT @JohnJDevine: Stephanie Busch compiles 11 saves between the pipes in CSUMB's 2-2 draw with Cal Poly, Pomona.  Maya Richardson and Annie…"
181,2018-10-21 04:24:47,"RT @JohnJDevine: Aisal grad Daniel Lomeli records a college career high 10 saves in goal in CSUMB's 1-0 overtime loss to Cal Poly, Pomona"
182,2018-10-21 02:51:48,"@mermaidleelee Cal Poly Pomona has a cool campus, huh? Like why doesn’t CSULA have its own winery and brewery??"
183,2018-10-21 02:21:57,Today’s Keynote Address at Cal Poly Pomona❤️❤️🙌🏾 https://t.co/5h3zsFg5qL
184,2018-10-21 00:12:20,"SDHE representing at Western Regional Careers in Student Affairs Day! 

#explorethepossibilities #wrcsad18 @wrcsad #sdhestrong @ Cal Poly Pomona https://t.co/EoVxpnm15s"
185,2018-10-20 23:40:54,Great day at the pumpkin patch! @ Cal Poly Pomona Pumpkin Festival at AGRIscapes https://t.co/z7eka25IMJ
186,2018-10-20 22:47:32,Just hanging out with the family. @ Cal Poly Pomona Pumpkin Festival at AGRIscapes https://t.co/krCjpiS8sW
187,2018-10-20 22:35:44,My closing keynote for the Western Regional Careers in Student Affairs at Cal Poly Pomona can be watched via Facebook live through this event page!... https://t.co/0yFy3jXV3b
188,2018-10-20 21:16:38,More Pumpkin patch fun! — at Cal Poly Pomona Pumpkin Festival at AGRIscapes https://t.co/iXeo9qCjsW
189,2018-10-20 21:14:18,"It was a fun day at the pumpkin patch! 
#familyfun #pumpkinpatch #calpolypomona — at Cal Poly Pomona Pumpkin Festival at AGRIscapes https://t.co/ERwoAdkRAc"
190,2018-10-20 21:07:00,Cal Poly Pomona Cybersecurity Team Advances to National Competition  https://t.co/bMg4G67B4t @calpolypomona #pomona #cybersecurity https://t.co/G6aLOSPdMp
191,2018-10-20 20:49:25,Afternoon sessions are just about to start ✨💚 Where are you heading to? #wrcsad18 @ Cal Poly Pomona https://t.co/HHAr6ljbXk
192,2018-10-20 20:34:09,Grad school fair &amp; functional fair happening now ✨ #WRCSAD18 @ Cal Poly Pomona https://t.co/xmKIyzLtIq
193,2018-10-20 20:34:00,AM shenanigans at registration and programs #wrcsad18 @ Cal Poly Pomona https://t.co/EWlAiV2nfV
194,2018-10-20 20:33:55,Morning opening and keynote #wrcsad18 @ Cal Poly Pomona https://t.co/x4XI2eT0fu
195,2018-10-20 20:33:49,"Did we mention the grad school and fuctional area fair has snacks, soda and coffee? #wrcsad18 @ Cal Poly Pomona https://t.co/6SfyccQf1B"
196,2018-10-20 20:33:34,Packed house at the grad school and functional area fair #wrcsad18 @ Cal Poly Pomona https://t.co/eXO37X75al
197,2018-10-20 20:29:28,"RT @JohnJDevine: Aisal grad Daniel Lomeli records a college career high 10 saves in goal in CSUMB's 1-0 overtime loss to Cal Poly, Pomona"
198,2018-10-20 19:52:32,Grad school fair &amp; functional fair happening now ✨ #WRCSAD18 @ Cal Poly Pomona https://t.co/2hpxbTT3O4
199,2018-10-20 18:48:53,"We were supposed to play against Cal Poly Pomona today but they forfeit.
Eh, free win but feelsbadman."
200,2018-10-20 18:01:34,😍😍 @ Cal Poly Pomona Pumpkin Festival at AGRIscapes https://t.co/RygjeWZ9p3
201,2018-10-20 18:01:04,Family day at the pumpkin patch!😍 @ Farm Store at Cal Poly Pomona https://t.co/eSWW0Wacm5
202,2018-10-20 17:53:02,"My babeeee!!😍😍
#calpolygirl #imissherfacesomuch @ Cal Poly Pomona https://t.co/iXBj1BfZk9"
203,2018-10-20 17:12:33,"Stephanie Busch compiles 11 saves between the pipes in CSUMB's 2-2 draw with Cal Poly, Pomona.  Maya Richardson and Annie Brown both score goals on assists from Gonzales grad Norma Verduzco and Jasmine Safarians."
204,2018-10-20 16:19:45,RT @NivekZitro: Cal Poly Pomona Pumpkin Patch 2018 https://t.co/uqqVMbW3RG
205,2018-10-20 15:51:47,This place is starting to fill up! Hello everyone 💚✨ #WRCSAD18 @ Cal Poly Pomona https://t.co/fQow7T04yM
206,2018-10-20 15:49:36,"Donut miss continental breakfast, located in the hallway behind registration 🍩 #WRCSAD18 @ Cal Poly Pomona https://t.co/CmhhlPesiW"
207,2018-10-20 15:47:49,"The big day is HERE!! If you’re lost, keep an eye out for our volunteers is green shirts 💚 #WRCSAD18 @ Cal Poly Pomona https://t.co/Y2K9gXSwma"
208,2018-10-20 15:47:44,"The big day is HERE!! If you’re lost, keep an eye out for our volunteers is green shirts 💚 #WRCSAD18 @ Cal Poly Pomona https://t.co/UiW3Rx6pvn"
209,2018-10-20 11:06:56,"RT @EastBayPioneers: VB | With 25 assists tonight at Cal Poly Pomona, senior Katie Ireland is now the all-time assist leader in @CalStateEa…"
210,2018-10-20 05:35:41,"VB Recap | Ireland sets career assist record in loss at #19 Cal Poly Pomona  #CCAAvb

https://t.co/c7NNOUZiZ9"
211,2018-10-20 05:21:01,"RT @EastBayPioneers: VB | With 25 assists tonight at Cal Poly Pomona, senior Katie Ireland is now the all-time assist leader in @CalStateEa…"
212,2018-10-20 05:18:59,RT @NivekZitro: Cal Poly Pomona Pumpkin Patch 2018 https://t.co/uqqVMbW3RG
213,2018-10-20 05:16:49,@br6tney She went to Cal Poly Pomona and she graduated as a soccer mom she currently works at the stair case in one of the beautiful Cal Poly Pomona buildings
214,2018-10-20 04:55:36,"RT @JohnJDevine: Aisal grad Daniel Lomeli records a college career high 10 saves in goal in CSUMB's 1-0 overtime loss to Cal Poly, Pomona"
215,2018-10-20 04:01:29,"RT @JohnJDevine: Aisal grad Daniel Lomeli records a college career high 10 saves in goal in CSUMB's 1-0 overtime loss to Cal Poly, Pomona"
216,2018-10-20 03:53:12,"RT @EastBayPioneers: VB | With 25 assists tonight at Cal Poly Pomona, senior Katie Ireland is now the all-time assist leader in @CalStateEa…"
217,2018-10-20 03:49:17,"RT @JohnJDevine: Aisal grad Daniel Lomeli records a college career high 10 saves in goal in CSUMB's 1-0 overtime loss to Cal Poly, Pomona"
218,2018-10-20 03:43:21,"RT @EastBayPioneers: VB | With 25 assists tonight at Cal Poly Pomona, senior Katie Ireland is now the all-time assist leader in @CalStateEa…"
219,2018-10-20 03:38:21,"VB | With 25 assists tonight at Cal Poly Pomona, senior Katie Ireland is now the all-time assist leader in @CalStateEastBay history!

Her career total of 2,652 breaks a record that stood for 19 years -- she's also the first Pioneer ever with 2,000 assists &amp; 1,000 digs!  #BeastBay https://t.co/Fxdcm1qd1U"
220,2018-10-20 03:32:06,"VB | Final from Pomona: #19 @cppbroncos 3, @EastBayPioneers 0

Pioneers fall in straight sets as nationally-ranked Cal Poly Pomona hits .330 #CCAAvb

Leuteneker: 10 kills
McKiernan: 8 kills, .353 pct"
221,2018-10-20 02:51:16,"RT @JohnJDevine: Aisal grad Daniel Lomeli records a college career high 10 saves in goal in CSUMB's 1-0 overtime loss to Cal Poly, Pomona"
222,2018-10-20 02:27:41,"RT @JohnJDevine: Aisal grad Daniel Lomeli records a college career high 10 saves in goal in CSUMB's 1-0 overtime loss to Cal Poly, Pomona"
223,2018-10-20 01:51:23,"RT @JohnJDevine: Aisal grad Daniel Lomeli records a college career high 10 saves in goal in CSUMB's 1-0 overtime loss to Cal Poly, Pomona"
224,2018-10-20 01:45:15,"RT @NHSCounseling_: Northview staff attending Cal Poly Pomona’s, first annual, Guiding Students Through the Path Conference. https://t.co/P…"
225,2018-10-20 01:31:21,"RT @JohnJDevine: Aisal grad Daniel Lomeli records a college career high 10 saves in goal in CSUMB's 1-0 overtime loss to Cal Poly, Pomona"
226,2018-10-20 01:20:25,"RT @JohnJDevine: Aisal grad Daniel Lomeli records a college career high 10 saves in goal in CSUMB's 1-0 overtime loss to Cal Poly, Pomona"
227,2018-10-20 01:03:00,Cal Poly Pomona Pumpkin Patch 2018 https://t.co/uqqVMbW3RG
228,2018-10-20 00:42:14,"RT @JohnJDevine: Aisal grad Daniel Lomeli records a college career high 10 saves in goal in CSUMB's 1-0 overtime loss to Cal Poly, Pomona"
229,2018-10-20 00:36:08,"Aisal grad Daniel Lomeli records a college career high 10 saves in goal in CSUMB's 1-0 overtime loss to Cal Poly, Pomona"
230,2018-10-20 00:14:16,"This was a pretty fun class, I kind of want to buy a kit for home now lol @ Cal Poly Pomona https://t.co/rcYHUpWbWb"
231,2018-10-19 22:51:27,"RT @NHSCounseling_: Northview staff attending Cal Poly Pomona’s, first annual, Guiding Students Through the Path Conference. https://t.co/P…"
232,2018-10-19 22:37:01,"RT @NHSCounseling_: Northview staff attending Cal Poly Pomona’s, first annual, Guiding Students Through the Path Conference. https://t.co/P…"
233,2018-10-19 22:22:03,"RT @EastBayPioneers: MSOC Preview | @CSUEBMensSoccer hosts San Bernardino for Pink Game and Cal Poly Pomona for Senior Day: 

https://t.co/…"
234,2018-10-19 22:03:09,"RT @EastBayPioneers: WSOC Preview | @CSUEBWomensSoc hosts San Bernardino and Cal Poly Pomona for final weekend home stand: 

https://t.co/i…"
235,2018-10-19 22:03:05,"RT @EastBayPioneers: MSOC Preview | @CSUEBMensSoccer hosts San Bernardino for Pink Game and Cal Poly Pomona for Senior Day: 

https://t.co/…"
236,2018-10-19 21:33:43,Next semesters required texts books. @ Cal Poly Pomona https://t.co/g0HCrwbKhr
237,2018-10-19 20:39:58,El Salvador USAID plus..Have you heard ‘CEIS Podcast 06 - Dr. Richard Navarro’ by CEIS at Cal Poly Pomona on #SoundCloud? #np https://t.co/HCVkkXZfGH
238,2018-10-19 20:23:55,"The goal of the Femineer program is to close the gender gap in engineering and other STEM fields. It's a 3 year program, developed by Cal Poly Pomona College of Engineering, that includes creative... https://t.co/M1zuhUozLg"
239,2018-10-19 20:21:00,"Northview staff attending Cal Poly Pomona’s, first annual, Guiding Students Through the Path Conference. https://t.co/PonrlGhory"
240,2018-10-19 19:48:33,"RT @CPPSpecColl: In issue 8 of @laacollective's Acid Free magazine, Elizabeth Hernandez writes about how this image led to a scandal involv…"
241,2018-10-19 18:51:17,Conversation club is back! Join us on Tuesday October 30th from 12:30pm - 1:30pm to practice your English speaking skills with a Cal Poly Pomona student. We meet in building 86A every Tuesday and Wednesday from... https://t.co/e1SddDcdJs
242,2018-10-19 18:46:31,@OCRegistrar I live in Orange County but go to school at Cal Poly Pomona. Can I drop off my mail-in ballot at an LA County drop of location?
243,2018-10-19 18:13:25,"RT @EastBayPioneers: MSOC Preview | @CSUEBMensSoccer hosts San Bernardino for Pink Game and Cal Poly Pomona for Senior Day: 

https://t.co/…"
244,2018-10-19 17:30:23,"Happy National Transfer Student Week! Here at C.L.A.S.S., we LOVE our transfer students! We are so excited to have YOU join the Cal Poly Pomona family! #WeGotCLASS #BroncosRising https://t.co/MzYOw79Y52"
245,2018-10-19 17:06:22,Cal Poly Pomona.... loading😉😋
246,2018-10-19 16:59:34,"RT @EastBayPioneers: MSOC Preview | @CSUEBMensSoccer hosts San Bernardino for Pink Game and Cal Poly Pomona for Senior Day: 

https://t.co/…"
247,2018-10-19 16:45:26,"RT @EastBayPioneers: MSOC Preview | @CSUEBMensSoccer hosts San Bernardino for Pink Game and Cal Poly Pomona for Senior Day: 

https://t.co/…"
248,2018-10-19 16:10:16,RT @disaptmnt: those world travel maps where u scratch off the countries as u visit them except its a map of cal poly pomona and u scratch…
249,2018-10-19 16:03:24,Mrs. Hughes and Mrs. Gomez at the Cal Poly Pomona transition conference. Go Broncos!! https://t.co/kliHYWLOiW
250,2018-10-19 15:25:20,They have this super cute pumpkin patch at Cal Poly Pomona!
251,2018-10-19 15:04:55,"What to watch: College volleyball Hartnell at Skyline, 6:30 p.m. Men's soccer  Hartnell at Chabot, 4p.m.  Cabrillo at MPC, 2 p.m.  Cal Poly, Pomona at CSUMB, 12:30 p.m. Women's soccer Hartnell at Modesto, 4 p.m.  Cal Poly, Pomona at CSUMB, 3:30 p.m.… https://t.co/QtxhUJoSgN"
252,2018-10-19 14:36:39,"RT @_jessemichael_: Twelfth Night by William Shakespeare 

Director: Linda Bisesti 

Dates: October 19, 20, 25, 26, 27 @ 8 pm, October 28 @…"
253,2018-10-19 12:30:51,"RT @EastBayPioneers: WSOC Preview | @CSUEBWomensSoc hosts San Bernardino and Cal Poly Pomona for final weekend home stand: 

https://t.co/i…"
254,2018-10-19 12:30:39,"RT @EastBayPioneers: MSOC Preview | @CSUEBMensSoccer hosts San Bernardino for Pink Game and Cal Poly Pomona for Senior Day: 

https://t.co/…"
255,2018-10-19 05:35:17,"RT @EastBayPioneers: WSOC Preview | @CSUEBWomensSoc hosts San Bernardino and Cal Poly Pomona for final weekend home stand: 

https://t.co/i…"
256,2018-10-19 05:02:55,I’m so happy because tomorrow is Friday and we’re taking the kids on a field trip to the Cal Poly Pomona Pumpkin Patch🎃🍃🎃🍂🎃🍃🎃
257,2018-10-19 03:41:24,"RT @arbynolarte: Cal Poly Pomona, I don’t feel so good.... https://t.co/Jdu0iF6u5v"
258,2018-10-19 03:00:11,"Would YOU like to be the the lucky Communication Department student who wins a scholarship? For the first time in Cal Poly Pomona's history, the Alumni Night will be funding a scholarship! More information below!
https://t.co/ldJIxQ6jph

https://t.co/TrIVNHY8gh"
259,2018-10-19 02:49:09,"RT @EastBayPioneers: WSOC Preview | @CSUEBWomensSoc hosts San Bernardino and Cal Poly Pomona for final weekend home stand: 

https://t.co/i…"
260,2018-10-19 02:46:13,"RT @EastBayPioneers: MSOC Preview | @CSUEBMensSoccer hosts San Bernardino for Pink Game and Cal Poly Pomona for Senior Day: 

https://t.co/…"
261,2018-10-19 02:24:23,"RT @EastBayPioneers: WSOC Preview | @CSUEBWomensSoc hosts San Bernardino and Cal Poly Pomona for final weekend home stand: 

https://t.co/i…"
262,2018-10-19 02:21:31,"RT @EastBayPioneers: MSOC Preview | @CSUEBMensSoccer hosts San Bernardino for Pink Game and Cal Poly Pomona for Senior Day: 

https://t.co/…"
263,2018-10-19 02:20:16,"RT @EastBayPioneers: MSOC Preview | @CSUEBMensSoccer hosts San Bernardino for Pink Game and Cal Poly Pomona for Senior Day: 

https://t.co/…"
264,2018-10-19 02:20:02,"MSOC Preview | @CSUEBMensSoccer hosts San Bernardino for Pink Game and Cal Poly Pomona for Senior Day: 

https://t.co/QaBsbtxfGp"
265,2018-10-19 02:19:41,WESTWORLD FILMED AT CAL POLY POMONA??? what the FUCKKKK how did i not know this
266,2018-10-19 02:18:13,"RT @EastBayPioneers: WSOC Preview | @CSUEBWomensSoc hosts San Bernardino and Cal Poly Pomona for final weekend home stand: 

https://t.co/i…"
267,2018-10-19 02:17:16,"WSOC Preview | @CSUEBWomensSoc hosts San Bernardino and Cal Poly Pomona for final weekend home stand: 

https://t.co/ioElWQUd5d"
268,2018-10-19 00:58:42,@ellegee69 Cal Poly Pomona Pumpkin Patch.
269,2018-10-18 21:42:49,"RT @MrzQuebec: Picking up Donated Pumpkings 🎃🎃🎃🎃🎃🎃🎃🎃🎃🎃🎃🎃🎃🎃🎃🎃Thank you Mr. Walters! 💜💜💜 Option House, Inc. — at Cal Poly Pomona Pumpkin Fest…"
270,2018-10-18 21:33:05,"Picking up Donated Pumpkings 🎃🎃🎃🎃🎃🎃🎃🎃🎃🎃🎃🎃🎃🎃🎃🎃Thank you Mr. Walters! 💜💜💜 Option House, Inc. — at Cal Poly Pomona Pumpkin Festival at AGRIscapes https://t.co/7Tf0T4I2Yg"
271,2018-10-18 19:50:44,"RT @arbynolarte: Cal Poly Pomona, I don’t feel so good.... https://t.co/Jdu0iF6u5v"
272,2018-10-18 19:09:06,Considering transferring from cal poly Pomona to cal state LA cus I can’t handle going to and from school in rush hour traffic
273,2018-10-18 18:03:52,We lived through the #ShakeOut at Cal Poly Pomona! https://t.co/IFEK3sSewl
274,2018-10-18 18:00:55,Survived the #ShakeOut today at Cal Poly Pomona! https://t.co/DfQeA2tMrE
275,2018-10-18 16:28:33,Cal Poly Pomona KO's top-ranked Lady Coyotes - Highland Community News https://t.co/U7avICEqrC
276,2018-10-18 16:15:34,Come live in LA! Cal Poly Pomona is hiring :-) https://t.co/vAfzvULTAJ
277,2018-10-18 16:05:29,"RT @CPPSpecColl: In issue 8 of @laacollective's Acid Free magazine, Elizabeth Hernandez writes about how this image led to a scandal involv…"
278,2018-10-18 15:30:40,"In issue 8 of @laacollective's Acid Free magazine, Elizabeth Hernandez writes about how this image led to a scandal involving sex and censorship at Cal Poly Pomona in 1965. #CPPArchives #TBT Link: https://t.co/uA9421OCx5 https://t.co/65psPBVlM6"
279,2018-10-18 15:16:38,"I'm at Cal Poly English Language Institute in Pomona, CA https://t.co/7X5NWTvmYA"
280,2018-10-18 14:26:42,Just got to Cal Poly Pomona and it smells like a farm
281,2018-10-18 09:15:54,"RT @BYDCompany: The biggest stories of the week—all in one place https://t.co/5X90rxHFMK

Join our newsletter: https://t.co/OMPueJvwK3 http…"
282,2018-10-18 07:12:04,those world travel maps where u scratch off the countries as u visit them except its a map of cal poly pomona and u scratch off the public bathrooms u've taken a shit in
283,2018-10-18 06:08:42,"""I just ate pussy....sober..."" - Cal poly pomona"
284,2018-10-18 04:23:37,AVID 9th grade at Cal Poly Pomona ! https://t.co/BUiJjDY9lB
285,2018-10-18 01:28:21,"RT @CavCounselors: Congrats Jennifer! You rock! Cal Poly Pomona, Fullerton, CSULA and Cal Sate San Bernardino will be fighting for you! You…"
286,2018-10-18 01:12:37,"Cal Poly Pomona Monster Brennan McKenzie is on a roll. Sticking to the process and trusting it at the same time. Here’s a little snip of this afternoon workout. 

.
.
.

#creatinmonsters… https://t.co/q8egXzg4eV"
287,2018-10-18 00:59:43,"―this point but have at times in his life before, and though he can sit and think and weep over the fact that those things have stuck to him yet again - it just wasn't right, nothing was right. A hint of despondency picked at his cal poly pomona green irises while―"
288,2018-10-18 00:03:08,RT @TheJoeNino: President Coley if Cal Poly Pomona convening the grad talks for the #gradinitiative2025 symposium! https://t.co/WFwdRR8IoR
289,2018-10-17 23:47:27,Im kinda over UCR seriously thinking about transferring to cal poly Pomona 🧐
290,2018-10-17 23:22:42,RT @TheJoeNino: President Coley if Cal Poly Pomona convening the grad talks for the #gradinitiative2025 symposium! https://t.co/WFwdRR8IoR
291,2018-10-17 23:15:12,"RT @CavCounselors: Congrats Jennifer! You rock! Cal Poly Pomona, Fullerton, CSULA and Cal Sate San Bernardino will be fighting for you! You…"
292,2018-10-17 22:49:13,"RT @areacodes: Friday the ""SUPER 80 PHOENIX"" was held, Thanks college coaches that attended @CoachBunker Scottsdale CC @coachstew11 Tohono…"
293,2018-10-17 22:08:05,"RT @areacodes: Friday the ""SUPER 80 PHOENIX"" was held, Thanks college coaches that attended @CoachBunker Scottsdale CC @coachstew11 Tohono…"
294,2018-10-17 22:06:26,President Coley if Cal Poly Pomona convening the grad talks for the #gradinitiative2025 symposium! https://t.co/WFwdRR8IoR
295,2018-10-17 21:43:15,"RT @csucoast: Congratulations to Drs. Krug (CSULA), Gosliner (SFSU) and Valdes (Cal Poly Pomona) and Melanie Medina (CSULA) for their recen…"
296,2018-10-17 21:16:56,"RT @csucoast: Congratulations to Drs. Krug (CSULA), Gosliner (SFSU) and Valdes (Cal Poly Pomona) and Melanie Medina (CSULA) for their recen…"
297,2018-10-17 20:52:53,"RT @BYDCompany: The biggest stories of the week—all in one place https://t.co/5X90rxHFMK

Join our newsletter: https://t.co/OMPueJvwK3 http…"
298,2018-10-17 20:52:11,"RT @csucoast: Congratulations to Drs. Krug (CSULA), Gosliner (SFSU) and Valdes (Cal Poly Pomona) and Melanie Medina (CSULA) for their recen…"
299,2018-10-17 20:47:20,"RT @csucoast: Congratulations to Drs. Krug (CSULA), Gosliner (SFSU) and Valdes (Cal Poly Pomona) and Melanie Medina (CSULA) for their recen…"
